"","Date","Channel","Length","Cost","Impressions","Sales"
"1903",2017-07-29 22:41:00,"9",15,12912,236600,129
"1904",2017-07-29 22:58:00,"4",15,34,54600,30
"1905",2017-07-29 23:03:00,"7",15,676,91000,26
"1906",2017-07-29 23:11:00,"1",15,4022,36400,23
"1907",2017-07-29 23:15:00,"10",15,26533,273000,173
"1908",2017-07-29 23:19:00,"3",15,3110,54600,12
"1909",2017-07-29 23:19:00,"4",15,1352,72800,15
"1910",2017-07-29 23:29:00,"1",15,4022,36400,38
"1911",2017-07-29 23:42:00,"16",15,19165,273000,125
"1912",2017-07-29 00:00:00,"13",15,20652,982800,393
"1913",2017-07-29 00:00:00,"4",15,2704,54600,23
"1914",2017-07-29 00:07:00,"3",15,1555,36400,59
"1915",2017-07-29 00:30:00,"5",15,1352,18200,9
"1916",2017-07-29 00:43:00,"4",15,2028,36400,6
"1917",2017-07-29 01:15:00,"3",15,5408,54600,14
"1918",2017-07-29 01:20:00,"4",15,1352,36400,17
"1919",2017-07-30 01:57:00,"3",15,3887,36400,32
"1920",2017-07-30 02:01:00,"4",15,1352,36400,14
"1921",2017-07-30 02:23:00,"3",15,3110,36400,9
"1922",2017-07-30 02:48:00,"3",15,2332,54600,23
"1923",2017-07-30 03:12:00,"3",15,3887,36400,15
"1924",2017-07-30 10:24:00,"1",15,1352,18200,0
"1925",2017-07-30 10:55:00,"11",15,8653,109200,21
"1926",2017-07-30 11:25:00,"11",15,7943,109200,9
"1927",2017-07-30 11:50:00,"11",15,12979,109200,26
"1928",2017-07-30 12:20:00,"11",15,5036,72800,12
"1929",2017-07-30 12:33:00,"2",15,1352,1300,12
"1930",2017-07-30 12:51:00,"2",15,1352,18200,3
"1931",2017-07-30 13:04:00,"1",15,676,18200,5
"1932",2017-07-30 13:25:00,"4",15,34,18200,15
"1933",2017-07-30 13:25:00,"9",15,777,36400,30
"1934",2017-07-30 13:30:00,"2",15,1352,36400,6
"1935",2017-07-30 13:35:00,"1",15,676,18200,3
"1936",2017-07-30 13:44:00,"2",15,1352,18200,5
"1937",2017-07-30 13:44:00,"5",15,676,1300,0
"1938",2017-07-30 13:51:00,"11",15,3617,72800,17
"1939",2017-07-30 13:55:00,"1",15,676,18200,6
"1940",2017-07-30 14:20:00,"7",15,1352,91000,6
"1941",2017-07-30 14:23:00,"11",15,4326,127400,26
"1942",2017-07-30 14:34:00,"13",15,879,18200,6
"1943",2017-07-30 14:45:00,"1",15,1352,18200,8
"1944",2017-07-30 14:50:00,"9",15,3042,109200,6
"1945",2017-07-30 14:54:00,"11",15,7199,36400,21
"1946",2017-07-30 14:58:00,"1",15,1352,18200,5
"1947",2017-07-30 15:07:00,"4",15,1352,36400,12
"1948",2017-07-30 15:21:00,"11",15,7199,54600,21
"1949",2017-07-30 15:29:00,"1",15,676,1300,11
"1950",2017-07-30 15:37:00,"9",15,3819,72800,9
"1951",2017-07-30 16:03:00,"13",15,879,1300,3
"1952",2017-07-30 16:12:00,"4",15,676,36400,11
"1953",2017-07-30 16:19:00,"11",15,7199,54600,59
"1954",2017-07-30 16:28:00,"9",15,1521,36400,2
"1955",2017-07-30 16:34:00,"1",15,676,1300,5
"1956",2017-07-30 16:47:00,"11",15,3617,54600,26
"1957",2017-07-30 16:47:00,"10",15,3515,1300,0
"1958",2017-07-30 16:54:00,"13",15,5273,54600,20
"1959",2017-07-30 16:54:00,"9",15,777,36400,14
"1960",2017-07-30 17:09:00,"1",15,2028,36400,5
"1961",2017-07-30 17:11:00,"4",15,1352,54600,11
"1962",2017-07-30 17:11:00,"13",15,5273,72800,14
"1963",2017-07-30 17:14:00,"3",15,777,1300,6
"1964",2017-07-30 17:25:00,"9",15,777,36400,8
"1965",2017-07-30 17:28:00,"4",15,676,72800,21
"1966",2017-07-30 17:30:00,"8",15,28967,855400,249
"1967",2017-07-30 17:34:00,"2",15,2028,18200,8
"1968",2017-07-30 17:46:00,"11",15,710,127400,3
"1969",2017-07-30 17:51:00,"2",15,1352,18200,3
"1970",2017-07-30 17:56:00,"13",15,7909,109200,14
"1971",2017-07-30 18:06:00,"4",15,2028,36400,23
"1972",2017-07-30 18:18:00,"11",15,4326,109200,27
"1973",2017-07-30 18:18:00,"13",15,3515,127400,32
"1974",2017-07-30 18:24:00,"9",15,34,91000,12
"1975",2017-07-30 18:36:00,"9",15,2298,109200,12
"1976",2017-07-30 18:43:00,"7",15,1352,18200,17
"1977",2017-07-30 18:43:00,"3",15,777,1300,2
"1978",2017-07-30 18:48:00,"11",15,11526,182000,18
"1979",2017-07-30 18:58:00,"10",15,1758,36400,8
"1980",2017-07-30 19:09:00,"8",15,54148,1510600,357
"1981",2017-07-30 19:18:00,"11",15,8653,254800,30
"1982",2017-07-30 19:23:00,"4",15,676,18200,2
"1983",2017-07-30 19:27:00,"9",15,4563,327600,54
"1984",2017-07-30 19:27:00,"10",15,2636,72800,12
"1985",2017-07-30 19:37:00,"3",15,3110,36400,2
"1986",2017-07-30 19:52:00,"4",15,1352,36400,6
"1987",2017-07-30 19:59:00,"3",15,2332,72800,29
"1988",2017-07-30 20:19:00,"4",15,6084,109200,48
"1989",2017-07-30 20:24:00,"1",15,1352,18200,5
"1990",2017-07-30 20:49:00,"4",15,1352,36400,17
"1991",2017-07-30 20:49:00,"3",15,2332,36400,17
"1992",2017-07-30 21:01:00,"4",15,676,72800,36
"1993",2017-07-30 21:16:00,"3",15,1555,18200,6
"1994",2017-07-30 21:24:00,"9",15,13993,382200,45
"1995",2017-07-30 21:41:00,"4",15,676,18200,6
"1996",2017-07-30 21:49:00,"3",15,1555,36400,14
"1997",2017-07-30 21:53:00,"15",15,1352,36400,14
"1998",2017-07-30 21:55:00,"9",15,51680,1274000,231
"1999",2017-07-30 22:11:00,"3",15,3110,72800,3
"2000",2017-07-30 22:14:00,"10",15,20855,218400,87
"2001",2017-07-30 22:19:00,"15",15,1352,91000,45
"2002",2017-07-30 22:19:00,"12",15,2535,54600,27
"2003",2017-07-30 22:19:00,"4",15,676,18200,9
"2004",2017-07-30 22:23:00,"13",15,14737,327600,134
"2005",2017-07-30 22:28:00,"10",15,26533,236600,137
"2006",2017-07-30 22:42:00,"11",15,32921,691600,270
"2007",2017-07-30 22:47:00,"3",15,3110,54600,30
"2008",2017-07-30 22:59:00,"15",15,1352,36400,17
"2009",2017-07-30 23:09:00,"3",15,3110,54600,11
"2010",2017-07-30 23:16:00,"10",15,16934,145600,137
"2011",2017-07-30 23:16:00,"4",15,34,36400,35
"2012",2017-07-30 23:24:00,"12",15,8856,218400,138
"2013",2017-07-30 23:43:00,"4",15,2028,91000,5
"2014",2017-07-30 00:00:00,"3",15,5408,72800,11
"2015",2017-07-30 00:04:00,"10",15,5881,109200,51
"2016",2017-07-30 00:09:00,"1",15,1352,36400,3
"2017",2017-07-30 00:14:00,"4",15,34,54600,29
"2018",2017-07-30 00:25:00,"3",15,1555,18200,5
"2019",2017-07-30 00:51:00,"1",15,1352,1300,8
"2020",2017-07-30 01:09:00,"1",15,1352,1300,6
"2021",2017-07-30 01:13:00,"3",15,5408,54600,17
"2022",2017-07-30 01:18:00,"4",15,1352,18200,21
"2023",2017-07-31 01:35:00,"3",15,2332,72800,12
"2024",2017-07-31 01:57:00,"3",15,3110,36400,14
"2025",2017-07-31 02:31:00,"7",15,676,1300,3
"2026",2017-07-31 02:41:00,"3",15,4631,91000,24
"2027",2017-07-31 02:41:00,"4",15,1352,18200,5
"2028",2017-07-31 02:56:00,"4",15,1352,36400,0
"2029",2017-07-31 03:06:00,"3",15,2332,54600,24
"2030",2017-07-31 10:39:00,"9",15,34,72800,9
"2031",2017-07-31 10:47:00,"5",15,1352,18200,2
"2032",2017-07-31 10:47:00,"11",15,1453,127400,15
"2033",2017-07-31 11:20:00,"9",15,34,91000,8
"2034",2017-07-31 11:20:00,"11",15,1453,72800,6
"2035",2017-07-31 11:44:00,"11",15,710,36400,5
"2036",2017-07-31 11:44:00,"4",15,676,72800,9
"2037",2017-07-31 12:00:00,"7",15,1352,18200,2
"2038",2017-07-31 12:20:00,"11",15,2873,54600,3
"2039",2017-07-31 12:30:00,"7",15,1352,36400,5
"2040",2017-07-31 12:41:00,"8",15,26702,819000,225
"2041",2017-07-31 13:00:00,"7",15,1352,36400,18
"2042",2017-07-31 13:19:00,"11",15,6490,91000,11
"2043",2017-07-31 13:26:00,"9",15,777,18200,11
"2044",2017-07-31 13:52:00,"11",15,5036,91000,32
"2045",2017-07-31 14:24:00,"1",15,2704,18200,20
"2046",2017-07-31 14:44:00,"1",15,2704,18200,0
"2047",2017-07-31 14:53:00,"11",15,7199,72800,24
"2048",2017-07-31 14:58:00,"1",15,2704,18200,8
"2049",2017-07-31 15:02:00,"8",15,33563,891800,212
"2050",2017-07-31 15:02:00,"4",15,34,54600,14
"2051",2017-07-31 15:02:00,"13",15,2636,54600,14
"2052",2017-07-31 15:15:00,"1",15,2704,36400,6
"2053",2017-07-31 15:19:00,"11",15,4326,54600,21
"2054",2017-07-31 15:23:00,"4",15,676,36400,11
"2055",2017-07-31 15:30:00,"1",15,2704,36400,15
"2056",2017-07-31 15:45:00,"4",15,676,18200,3
"2057",2017-07-31 15:56:00,"1",15,34,18200,6
"2058",2017-07-31 15:56:00,"11",15,1453,72800,24
"2059",2017-07-31 16:15:00,"11",15,2873,72800,26
"2060",2017-07-31 16:28:00,"13",15,2636,36400,3
"2061",2017-07-31 16:53:00,"11",15,4326,54600,8
"2062",2017-07-31 17:29:00,"4",15,676,18200,5
"2063",2017-07-31 17:37:00,"3",15,777,18200,8
"2064",2017-07-31 17:41:00,"9",15,1521,72800,8
"2065",2017-07-31 17:50:00,"13",15,2636,182000,6
"2066",2017-07-31 17:50:00,"4",15,676,54600,2
"2067",2017-07-31 18:02:00,"10",15,2636,1300,14
"2068",2017-07-31 18:14:00,"11",15,710,54600,21
"2069",2017-07-31 18:16:00,"13",15,7030,182000,38
"2070",2017-07-31 18:23:00,"9",15,34,109200,17
"2071",2017-07-31 18:30:00,"10",15,7030,36400,12
"2072",2017-07-31 18:34:00,"4",15,676,36400,0
"2073",2017-07-31 18:37:00,"9",15,3819,91000,0
"2074",2017-07-31 19:00:00,"10",15,2636,36400,6
"2075",2017-07-31 19:12:00,"3",15,2332,18200,0
"2076",2017-07-31 19:24:00,"10",15,2636,72800,14
"2077",2017-07-31 19:28:00,"9",15,5340,382200,26
"2078",2017-07-31 19:41:00,"3",15,2332,54600,18
"2079",2017-07-31 19:50:00,"4",15,1352,36400,20
"2080",2017-07-31 20:04:00,"3",15,3110,54600,14
"2081",2017-07-31 20:22:00,"6",15,4022,36400,9
"2082",2017-07-31 20:26:00,"9",15,12912,291200,66
"2083",2017-07-31 20:46:00,"4",15,1352,18200,2
"2084",2017-07-31 20:49:00,"3",15,3887,36400,14
"2085",2017-07-31 21:00:00,"7",15,34,72800,2
"2086",2017-07-31 21:17:00,"6",15,9430,200200,6
"2087",2017-07-31 21:22:00,"6",15,34,127400,56
"2088",2017-07-31 21:22:00,"4",15,1352,36400,17
"2089",2017-07-31 21:44:00,"10",15,18252,200200,78
"2090",2017-07-31 21:59:00,"4",15,1352,36400,14
"2091",2017-07-31 22:14:00,"3",15,777,36400,5
"2092",2017-07-31 22:20:00,"4",15,1352,36400,2
"2093",2017-07-31 22:38:00,"13",15,50125,455000,128
"2094",2017-07-31 22:46:00,"3",15,777,18200,18
"2095",2017-07-31 22:46:00,"12",15,8856,182000,188
"2096",2017-07-31 22:46:00,"10",15,1487,109200,113
"2097",2017-07-31 22:58:00,"3",15,777,18200,6
"2098",2017-07-31 23:02:00,"7",15,34,54600,12
"2099",2017-07-31 23:26:00,"9",15,16156,455000,15
"2100",2017-07-31 23:42:00,"11",15,14331,473200,254
"2101",2017-07-31 23:47:00,"16",15,21531,163800,15
"2102",2017-07-31 23:56:00,"13",15,42757,546000,149
"2103",2017-07-31 23:56:00,"3",15,777,18200,5
"2104",2017-07-31 00:05:00,"6",15,676,1300,6
"2105",2017-07-31 00:10:00,"1",15,34,36400,9
"2106",2017-07-31 00:17:00,"10",15,3921,163800,42
"2107",2017-07-31 00:23:00,"4",15,676,1300,0
"2108",2017-07-31 00:23:00,"3",15,777,36400,21
"2109",2017-07-31 00:28:00,"7",15,1352,18200,0
"2110",2017-07-31 00:48:00,"3",15,777,18200,8
"2111",2017-07-31 01:12:00,"3",15,4631,36400,23
"2112",2017-07-31 01:29:00,"7",15,3346,54600,3
